date,review,rating,isEdited,title,userName,Country
2022-09-23 01:54:29,"Good potential, but I doubt I’m alone in thinking this one of Apple’s less well executed apps currently.

There is no ability to drag-and-drop the order in which overview data is presented.

There is no ability to add user-defined symptoms to health tracking: you can only choose from a tiny and clunky list of pre-defined ailments.

C’mon Apple - you can do better than this!

Thank you.",2,False,Lots that could be so much better,spelltoo,GB
2022-07-14 08:39:43,I find this app very negative. Constantly states did less steps day before or year before. There is absolutely no positivity to keep you to want to achieve your goals. Disappointing!,2,False,Negativity,Aeiousara72,GB
2022-03-03 23:27:18,"A great app, but I would like to see monthly totals instead of averages.",4,False,Few stats missing,Dazhappygilmore,GB
2022-06-07 23:04:35,wont stop notifications regarding headphone usage even tho i listen to music on a very low volume - would personally rate it a 0 star since it’s forced on our phones and there’s no option to turn off unwanted or unsolicited advice 😌👍🏽,1,False,Headphone Dp,ItssGabbyxo,GB
2023-01-01 06:49:13,Made a spelling mistake and now cannot delete a medication! Or in the event change to a brand generic name!,3,False,Unable to delete,1Gopher,GB
2022-01-22 22:57:34,Great until you want to set one day up on its own cycle. This majorly confuses the app which then states you have slept all night but it’s 10am and you haven’t even been to bed,2,False,Nearly so good…,CraigR90,GB
2022-02-08 18:38:53,It is ridiculous that there is not an option to be pregnant in this app. It is ignoring a huge section of the population who do not wish to be told they are overweight or not exercising enough based on non-pregnancy recommendations. Please fix this,1,False,Why are pregnant women still excluded?,Sometimes crashes,GB
2022-03-23 13:59:07,To the developers of this app plz make some widgets for this app as ppl will find it very useful in terms of their step count and calories burnt. Thank u,3,False,Widgetssss,f_s_a,GB
2022-01-27 09:16:46,why would I not be able to see all my data on a bigger screen?,2,False,why not able to use on iPad?!?,dissapointediOsuser,GB
2023-04-02 20:30:57,It’s annoying to have to enter the details more than once!,2,False,It should be easier,Boss346678632,GB
2022-03-19 18:13:27,Would like to be able to record chest/bust and hip measurements. Some would like upper arm and thigh too.,4,False,Measurements,Hampshirehoney,GB
2023-02-16 18:03:52,It's accurate but wrong height and weight,4,False,Good can improve,(\_____/),GB
2022-10-13 16:20:21,I use this app for recording my meditation I take. I wish you could download or export the log.,3,False,Health,Smell’s,GB
2022-06-22 08:51:18,The longer we use it the less it records.  Fails to detect walking instability despite my having a visible limp.  Can’t even delete and reinstall,2,False,Deteriorating,Hypnowitch,GB
2023-01-22 07:57:30,"This app needs updated properly the last two days apparently I walk 3 million steps and not 3,500 which the other apple health shows",1,False,Unless for counting steps,Kevin1690,GB
2022-01-09 13:02:49,"Drink water reminder 
Blood pressure",3,False,Add some more features,evanka_218,GB
2022-10-25 21:08:53,Recent update for this app makes it the most inaccurate health app available. It only counts walking or running not other activities.,1,False,Inaccurate count,JohnDis123,GB
2023-03-22 22:59:57,Not working at all and unable to open the app since the most recent software update!!,1,False,Not working,Lilly Taad,GB
2022-11-01 21:59:56,"New data fields: Blood tests (FBC, ESR, CRP, LFT, U&E) and lung function. 

Ability to upload our own medical record documents for storage in iCloud. (In date order, shareable with other parties, etc).

Develop a Health AI; giving people hints and tips on how to improve on their health. Later on it could pick up and even recognise diseases early via all the metrics collected.

Work with the NHS to integrate with them on medical records.",1,False,"Health app is great, but could be better",anonymous-kitty,GB
2023-04-26 10:05:05,"This application is now turning my microphone on two three times a day????

Why can’t I delete it? Why can’t I change the settings????? Invasion of privacy!!!!!!",1,False,Caution!,KevalClimbs,GB
2022-06-30 10:44:51,"It do not have good user experience , I had entered when i got positive results but now i dnt find them, very in convenient. Wont recommend it.",1,False,Total useless,raibuku,GB
2023-01-01 23:36:39,I dislike this app and would like to delete my profile but cannot,1,False,Terrible,didbdjsodndjf,GB
2023-04-02 09:25:47,Sleep metrics from the watch only works during scheduled sleep times. And does not pick up sleep stages outside of this time.,1,False,Feedback,Senyo ,GB
2023-01-13 15:38:32,"Worst health app I’ve used. Appalling period tracker user unfriendly, inaccurate too. Overall features aren’t great either. Use the Samsung one as a guide it’s actually really good",1,False,Worst app,kbs2014,GB
2022-09-25 11:55:10,"I’ve downloaded the app numerous times and it is glitching. Can’t get past the first page. 
Pls fix this",1,False,App has been glitching,Primmykay,GB
2022-10-29 11:47:30,Suddenly the app stopped working and all my data has disappeared. Very annoying !!,1,False,App not working,teeekayceee,GB
2023-06-06 21:17:05,"This app drives me mad, only tracks things if your wearing a watch. I want to add swimming and you can’t.",1,False,Can’t add additional exercise,Travellingjacks,GB
2023-03-05 15:01:35,Paying top dolar for absolutely minimum effort. Joke. Even Chinese app give you more inside on exercise than apple.,1,False,Pathetic,!?!!..?,GB
2023-01-14 13:24:46,The Health App now doesn’t get beyond the second screen assuring me my data is protected,1,False,App freezes,Leughadair,GB
2022-06-15 16:18:56,Health is not just physical! Mental and emotional health can impact on physical- why is there not a category for monitoring moods and feelings??,3,False,Health,Tutu WooWoo 1,GB
2022-05-02 18:03:03,"I want to access my health info on larger screens, why is this limited to just the phone??",1,False,iPad/Mac?,rgaufman,GB
2022-05-04 21:54:23,The Apple health app is not working. Have to keep turning off my phone and rebooting to get it to sync,1,False,Apple health app faulty,Flossy Diver,GB
2022-01-03 23:39:41,Uhh there is no version for I pad here,3,False,Wait what?,mair parry,GB
2023-03-16 19:36:46,jjq,3,False,u,sussy baka📮,GB
2021-11-22 21:32:04,Mindfulness not working.  Cannot reset. Please fix,2,False,Mindfulness,Paddytom,GB
2021-10-30 00:19:21,Add widget for step etc please,4,False,Widget,Ninooooooo,GB
2022-09-12 23:27:18,"I walked up and down 6 floors and it only showed 1 floor. 
Not impressed",1,False,Useless,Emais1,GB
2023-03-26 20:02:14,App won’t open!,1,False,Glitchy,CazGee,GB
2022-01-01 17:12:56,Aap hangs and doesn't works as it use to be in older version.,1,False,Good app to Worst app,atulnahata,GB
2022-11-20 11:19:13,Don’t install it’s a fake app with fake reveiws stay well clear,1,False,Beware virus,onestepshead,GB
2022-11-09 01:03:05,Rating this app 1 star as it’s not compatible with the iPad. Absolute joke.,1,False,App Not iPad compatible,TL99Treble,GB
2022-01-20 11:59:09,Really though??!,1,False,No version for iPad?,moobles73,GB
2022-11-14 21:59:46,Should not be allowed.,1,False,Intrusive spyware,7466464747474,GB
2022-05-15 02:39:47,Not letting me sign into my nhs account FIX IT PLEASE,1,False,Not working,KatAaliya,GB
2022-06-21 07:42:20,Says my headphones are too loud,1,False,bad,Amelia_GachaPotato,GB
2023-06-01 16:41:15,Ughhhhh,1,False,Can’t open,PikaPikafan1328,GB
2022-11-11 22:09:35,"The Apple Watch is excellent and the Fitness App is also good.  However the reporting/analytics using the Health App needs a lot of work.  It records the ‘numbers’ but there is no analysis.  The apps that track key metrics such as calorie intake (I.e. MyFitnessPal and and training readiness such as Athlytic are separate.

There is no native way to get the same info from the Health App.  Even basic fitness info such as calorie deficit or surplus have to be calculated manually.  The app also provides no insight or recommended adjustment to your fitness programme.

It’s a bit like having a spreadsheet with no formulas and no easy way to read reports.   So there are good foundations but little polish.

Other companies such as Fitbit (and I think Whoop) have managed to consolidate and report on this info.  I prefer Apple hardware and would like to stay within the Apple eco system especially with a Fitness or Health app that provided a single view.

I have found Athlytic to be the closet to Fitbit (and I believe Whoop) and it can reference the calorie info from MyFitness Pal and your workout data from Apple Health/Fitness apps.  This means it can easily show calorie surplus /deficit.  It also provides easy to read sleep analysis (using data from Apple health/Apple Watch).  The Athlytic subscription cost isn’t too expensive but I think either the Apple health app or fitness could provide the same features with some development - there is also the fact that I am already paying for the Fitness+ subscription.

Maybe Apple could buy/work with Athlytic and integrate  the features into the Apple Fitness app and keep the Health app as a ‘background data collector’ app?

The Analytics and reporting elements should also be available on iPads and Macs as they have larger screens and are easier to read .

Many thanks.",2,False,Poor for weight management and general Fitness Reporting,danni.isa,GB
2022-11-13 07:25:15,Just trash,1,False,This app is trash,Arjramos,GB
2022-10-10 19:05:08,"I love this app for tracking my medication and other data- features which have come to the app with iOS 16. However, the sharing data aspect of the app isn’t currently working. Personally I would like my parents to be able to see my health data at all times, however when I go to send it to them it says ‘invite pending’ which it has done for several weeks. If anyone at Apple knows how to fix this, it would be amazing to know!",3,False,Great App- needs improvement,Readd this plz,GB
2023-01-21 17:12:41,"Used to use this all the time, but recently it has gone mad, it’s telling me I have done steps 2 hours ahead. For example time now is 17.00 and it is showing between 18.00 and 20.00 I have done 4000 steps. Please fix it.",1,False,Health app,CharLucyJosh,GB
2022-10-18 18:26:36,"Useful to use but could still do with trying to have some more improvements made to it, such as having a health category included to do with mental health, apart from mindfulness, and possibly even being able to keep a track of it.
I would also like to suggest the “Medical ID: Emergency Contacts” options trying to be improved so that there can be some more options included, such as half sister, half brother, fiancé, boyfriend, girlfriend, neighbour.",4,False,Useful to use,hannahboston2100,GB
2022-01-22 01:38:58,"Since the last update I’ve found the rate recorded on the ecg is totally inaccurate. At the time of recording it’s saying 130-145 consistently for the 30 seconds, yet when it finishes it says between 90 and 112?! Is this something that can be address please? The app is generally fantastic 
Thanks",3,False,Ecg problem,Hanabatman,GB
2021-10-31 15:15:50,Since update to new update on Thursday. The steps are now cut in half? I do 16-18000 a day. Since update it shows around 6000? I have the same steps I do every day. 😡😡😡,3,False,Steps not correct,Bav D,GB
